simulation,trial,n,T_mse,S_mse,X_mse
simF,0,20000,5.80210264471708,7.346158794487115,5.800787081917629
simF,0,100000,5.7921079615022615,7.373962106974565,5.792571241259496
simF,0,300000,5.803481291121047,7.373915052399293,5.805353674753219
simF,1,5000,6.093015941224022,7.5974853801954465,6.064452330047359
simF,1,10000,5.922036184969073,7.49421670524713,5.911527823695433
simF,1,20000,5.847108681657062,7.418862406057558,5.843342156373341
simF,1,100000,5.765623429410178,7.343248256737659,5.767068250368935
simF,1,300000,5.7996610732083065,7.367430571623272,5.799860670299926
simF,2,5000,5.743501730315693,7.279118652181371,5.7576886080303
simF,2,10000,5.738812005088704,7.298038537665282,5.734626875591283
simF,2,20000,5.771065037497587,7.304377450488633,5.772341820963858
simF,2,100000,5.7697960599390115,7.2763081463048005,5.763903046573876
simF,2,300000,5.791312390463935,7.297300617856088,5.789368922205886
simF,3,5000,5.753692624109729,7.298019294729898,5.745901967977062
simF,3,10000,5.70011489257873,7.274932213629354,5.704511460702686
simF,3,20000,5.793953641457864,7.327555565947982,5.797198012558163
simF,3,100000,5.830940495194793,7.360754668616556,5.826264886964384
simF,3,300000,5.801179290779577,7.338372101745588,5.8008662882115125
simF,4,5000,5.679876182081995,7.14214481703697,5.691631396901647
simF,4,10000,5.800620443965125,7.319628913134484,5.819672908336173
simF,4,20000,5.812718459852018,7.350660672251121,5.812474014391164
simF,4,100000,5.760241251260449,7.331650602549452,5.76104657767768
simF,4,300000,5.779893664687042,7.337415923604746,5.77981991789462
simF,5,5000,5.735456954517107,7.178134481063924,5.7296068613945845
simF,5,10000,5.780519678042519,7.246348377577359,5.768636199527762
simF,5,20000,5.796064195051481,7.333738542623273,5.774885037818177
simF,5,100000,5.7635531752711415,7.33908220110293,5.756844302610385
simF,5,300000,5.789670090725631,7.344258822669451,5.788741978404136
simF,6,5000,5.924838569637257,7.434437838432778,5.930177472249307
simF,6,10000,5.869119265898738,7.343400807390476,5.864061494894383
simF,6,20000,5.797114411441115,7.304874797901131,5.7937121461131955
simF,6,100000,5.771956418377637,7.3107083174193175,5.771068087137704
simF,6,300000,5.806169958021841,7.338968540035586,5.8070549301235275
simF,7,5000,5.913811295389691,7.397347971757597,5.929837595431739
simF,7,10000,5.895065717058282,7.446129265230276,5.905636499811147
simF,7,20000,5.8104956034202475,7.341416148237513,5.820382386921629
simF,7,100000,5.821179514098782,7.3396422757446915,5.824808509954255
simF,7,300000,5.826401749373488,7.349934165050809,5.828282660597301
simF,8,5000,6.010836892261541,7.5368020619034475,5.9947499214577515
simF,8,10000,5.827806018445088,7.344943260619036,5.825118495238507
simF,8,20000,5.813422746621303,7.376331972136086,5.805350381253205
simF,8,100000,5.844907889804798,7.4489060418664605,5.841847294114662
simF,8,300000,5.83810527541955,7.421924895090603,5.838621298482838
simF,9,5000,5.922706423330773,7.419721926085279,5.903960572694872
simF,9,10000,5.8061342804922225,7.328265188702938,5.790511668577725
simF,9,20000,5.789728949207938,7.374391766328665,5.780543121511439
simF,9,100000,5.803032589397313,7.351660699271526,5.802874203872571
simF,9,300000,5.785931951188811,7.33676611090677,5.787749619134363
